Species_1	Start_1	End_1	Species_2	Start_2	End_2	fill
Bm_chr21	1664386	1740631	Pi_chr15	9052804	9092844	cccccc
Bm_chr21	694165	697350	Pi_chr15	10144795	10150717	cccccc
Bm_chr21	9217057	9219564	Pi_chr15	4984556	4986609	cccccc
Bm_chr21	2486571	2507511	Pi_chr15	8144719	8170952	cccccc
Bm_chr21	12772574	12792798	Pi_chr15	1655205	1698902	cccccc
Bm_chr21	2574807	2653299	Pi_chr15	8212785	8264674	cccccc
Bm_chr21	5028162	5034766	Pi_chr15	6951990	6956956	cccccc
Bm_chr21	11884684	11891334	Pi_chr15	2240215	2245778	cccccc
Bm_chr21	1637374	1642384	Pi_chr15	9098629	9103449	cccccc
Bm_chr21	168651	188131	Pi_chr15	9835700	9846836	cccccc
Bm_chr21	7879781	7912655	Pi_chr15	3690850	3704507	cccccc
Bm_chr21	10622192	10643986	Pi_chr15	1288605	1317015	cccccc
Bm_chr21	12164442	12219178	Pi_chr15	2386826	2418438	cccccc
Bm_chr21	6281484	6284850	Pi_chr15	6160417	6163240	cccccc
Bm_chr21	10410117	10410780	Pi_chr15	1132587	1133085	cccccc
Bm_chr21	4515745	4877212	Pi_chr15	7255191	7052588	cccccc
Bm_chr21	6867938	7207453	Pi_chr15	5814938	5583723	cccccc
Bm_chr21	14383858	14644386	Pi_chr15	828637	631981	cccccc
Bm_chr21	725442	770887	Pi_chr15	9629109	9598312	cccccc
Bm_chr21	13895815	14022279	Pi_chr15	3610576	3553238	cccccc
Bm_chr21	2073000	2269785	Pi_chr15	8852830	8701069	cccccc
Bm_chr21	838363	932748	Pi_chr15	9565836	9520647	cccccc
Bm_chr21	4944402	5057281	Pi_chr15	7020634	6945990	cccccc
Bm_chr21	1710714	1848995	Pi_chr15	9076683	8990729	cccccc
Bm_chr21	5812202	5879956	Pi_chr15	6467042	6406410	cccccc
Bm_chr21	5652322	5741006	Pi_chr15	6565188	6512927	cccccc
Bm_chr21	7736711	7758488	Pi_chr15	5293443	5275566	cccccc
Bm_chr21	1922972	2017418	Pi_chr15	8940694	8877543	cccccc
Bm_chr21	7354570	7393162	Pi_chr15	5505309	5482087	cccccc
Bm_chr21	6271088	6332291	Pi_chr15	6172114	6131660	cccccc
Bm_chr21	4359582	4457103	Pi_chr15	7332726	7276526	cccccc
Bm_chr21	4250302	4277835	Pi_chr15	7386859	7371201	cccccc
Bm_chr21	1554445	1664526	Pi_chr15	9137847	9052944	cccccc
Bm_chr21	13753011	13889266	Pi_chr15	3525621	3417217	cccccc
Bm_chr21	6786574	6802192	Pi_chr15	5881201	5867721	cccccc
Bm_chr21	1412046	1480203	Pi_chr15	9220152	9183166	cccccc
Bm_chr21	6048866	6079528	Pi_chr15	6286695	6257412	cccccc
Bm_chr21	3592320	3599744	Pi_chr15	7877512	7866415	cccccc
Bm_chr21	14206317	14226251	Pi_chr15	986780	968603	cccccc
Bm_chr21	3355074	3370423	Pi_chr15	8011404	8000639	cccccc
Bm_chr21	3947365	3971430	Pi_chr15	7620931	7600747	cccccc
Bm_chr21	8771795	8797578	Pi_chr15	4472428	4445626	cccccc
Bm_chr21	15246447	15248145	Pi_chr15	92318	91228	cccccc
Bm_chr21	8407000	8411655	Pi_chr15	4035536	4007754	cccccc
Bm_chr21	12772406	12792923	Pi_chr15	1697692	1669608	cccccc
Bm_chr21	5455902	5455892	Pi_chr16	9289455	9290133	cccccc
Bm_chr21	5456294	5455917	Pi_chr16	9290543	9289470	cccccc
Bm_chr21	12772577	12792926	Pi_chr19	8316892	8305492	cccccc
Bm_chr22	8191022	9307723	Pi_chr6	5221931	5954858	cccccc
Bm_chr22	5352186	5874198	Pi_chr6	3331558	3701355	cccccc
Bm_chr22	6857773	7552018	Pi_chr6	4312653	4814135	cccccc
Bm_chr22	2707273	3354429	Pi_chr6	1683946	2166568	cccccc
Bm_chr22	9371411	9760265	Pi_chr6	5970023	6238545	cccccc
Bm_chr22	7811418	8132166	Pi_chr6	4958674	5178070	cccccc
Bm_chr22	4427562	4555835	Pi_chr6	2841963	2918086	cccccc
Bm_chr22	15200395	15390495	Pi_chr6	8829215	8957561	cccccc
Bm_chr22	6435330	6708325	Pi_chr6	4068571	4235881	cccccc
Bm_chr22	3644176	3772052	Pi_chr6	2311327	2403504	cccccc
Bm_chr22	16135103	16235757	Pi_chr6	9392146	9441180	cccccc
Bm_chr22	2299302	2509091	Pi_chr6	1386125	1547341	cccccc
Bm_chr22	3850611	3977171	Pi_chr6	2458483	2560176	cccccc
Bm_chr22	5933807	6128593	Pi_chr6	3741875	3901078	cccccc
Bm_chr22	13419238	13513265	Pi_chr6	10356405	10437720	cccccc
Bm_chr22	16349627	16431484	Pi_chr6	9487738	9541819	cccccc
Bm_chr22	5144066	5187996	Pi_chr6	3207320	3252584	cccccc
Bm_chr22	16661582	16801327	Pi_chr6	9736068	9860974	cccccc
Bm_chr22	17401259	17480670	Pi_chr6	10887033	10962250	cccccc
Bm_chr22	17578073	17668713	Pi_chr6	11036944	11103711	cccccc
Bm_chr22	1885362	1969461	Pi_chr6	1075892	1133402	cccccc
Bm_chr22	18258582	18299682	Pi_chr6	11580591	11609490	cccccc
Bm_chr22	4901935	4967193	Pi_chr6	3120165	3160702	cccccc
Bm_chr22	10619289	10725492	Pi_chr6	7734902	7835921	cccccc
Bm_chr22	13929662	14037458	Pi_chr6	8096968	8162759	cccccc
Bm_chr22	15667886	15937115	Pi_chr6	9134098	9312474	cccccc
Bm_chr22	7605042	7673119	Pi_chr6	4848181	4899200	cccccc
Bm_chr22	4246745	4308322	Pi_chr6	2710780	2753498	cccccc
Bm_chr22	4028936	4062493	Pi_chr6	2598987	2615971	cccccc
Bm_chr22	13350245	13386304	Pi_chr6	10465226	10496234	cccccc
Bm_chr22	18072762	18135023	Pi_chr6	11425397	11468097	cccccc
Bm_chr22	15033612	15094994	Pi_chr6	8730315	8774614	cccccc
Bm_chr22	13632976	13649141	Pi_chr6	10197582	10218702	cccccc
Bm_chr22	15486086	15503300	Pi_chr6	9009376	9026486	cccccc
Bm_chr22	10075488	10080699	Pi_chr6	7844399	7848416	cccccc
Bm_chr22	17238777	17270529	Pi_chr6	10096212	10120467	cccccc
Bm_chr22	17930821	17993359	Pi_chr6	11321975	11372255	cccccc
Bm_chr22	16010198	16082701	Pi_chr6	9314720	9360293	cccccc
Bm_chr22	18391838	18415206	Pi_chr6	11687329	11702991	cccccc
Bm_chr22	14720645	14809068	Pi_chr6	8527390	8610694	cccccc
Bm_chr22	4808897	4849326	Pi_chr6	3086734	3111183	cccccc
Bm_chr22	10264345	10271564	Pi_chr6	7568662	7575908	cccccc
Bm_chr22	4123980	4129524	Pi_chr6	2647919	2652122	cccccc
Bm_chr22	17789908	17790150	Pi_chr6	11205085	11205321	cccccc
Bm_chr22	6270872	6314260	Pi_chr6	3986652	4012643	cccccc
Bm_chr22	14925317	14971222	Pi_chr6	8655256	8686077	cccccc
Bm_chr22	8629527	8663401	Pi_chr6	5526385	5554363	cccccc
Bm_chr22	8852804	8968833	Pi_chr6	5712818	5786306	cccccc
Bm_chr22	16984113	17005174	Pi_chr6	9966159	9979194	cccccc
Bm_chr22	16859585	16891429	Pi_chr6	9887056	9899072	cccccc
Bm_chr22	12986289	12987111	Pi_chr6	10840655	10866721	cccccc
Bm_chr22	10731220	11033042	Pi_chr6	7457439	7248909	cccccc
Bm_chr22	11869426	12167652	Pi_chr6	6914237	6692189	cccccc
Bm_chr22	12767248	12944120	Pi_chr6	6435957	6330476	cccccc
Bm_chr22	13070794	13409128	Pi_chr6	10735592	10445928	cccccc
Bm_chr22	10018159	10079988	Pi_chr6	7885834	7847688	cccccc
Bm_chr22	1480459	1556094	Pi_chr6	64534	24653	cccccc
Bm_chr22	439405	491683	Pi_chr6	657921	622567	cccccc
Bm_chr22	13805181	13921937	Pi_chr6	6321951	6245082	cccccc
Bm_chr22	14171271	14192055	Pi_chr6	8420540	8407743	cccccc
Bm_chr22	7968576	7994294	Pi_chr6	5093271	5079604	cccccc
Bm_chr22	7870393	7915638	Pi_chr6	5051134	5010948	cccccc
Bm_chr22	12986935	13034944	Pi_chr6	10841092	10789641	cccccc
Bm_chr22	9789288	9942297	Pi_chr6	8078107	7943270	cccccc
Bm_chr22	1092045	1151425	Pi_chr6	319089	274263	cccccc
Bm_chr22	7271782	7273155	Pi_chr6	4594149	4592794	cccccc
Bm_chr22	12545828	12597099	Pi_chr6	6477431	6460071	cccccc
Bm_chr22	10783585	10888567	Pi_chr6	7417382	7350467	cccccc
Bm_chr22	1349226	1370054	Pi_chr6	136022	122966	cccccc
Bm_chr22	1492011	1556337	Pi_chr6	59936	24419	cccccc
Bm_chr22	13529934	13540626	Pi_chr6	10347061	10340287	cccccc
Bm_chr22	9988014	9988066	Pi_chr22	6865186	6865334	cccccc
Bm_chr22	8321070	8321291	Pi_chr28	3638330	3654716	cccccc
Bm_chr22	8321046	8321072	Pi_chr28	3654967	3634277	cccccc
Bm_chr22	8321070	8321069	Pi_chr28	3654271	3638376	cccccc
Bm_chr23	3959730	3989684	Pi_chr8	8575528	8596891	cccccc
Bm_chr23	7447364	7629807	Pi_chr8	6020807	6162213	cccccc
Bm_chr23	15797816	15812559	Pi_chr8	145390	162922	cccccc
Bm_chr23	14344377	14383705	Pi_chr8	1423405	1448727	cccccc
Bm_chr23	321303	525392	Pi_chr8	10879527	10961312	cccccc
Bm_chr23	1565907	1588625	Pi_chr8	10127742	10148212	cccccc
Bm_chr23	8559071	8563852	Pi_chr8	5433889	5440436	cccccc
Bm_chr23	10127974	10135727	Pi_chr8	4447119	4457023	cccccc
Bm_chr23	15713246	15717213	Pi_chr8	218988	225569	cccccc
Bm_chr23	8548878	9082760	Pi_chr8	5448343	5124763	cccccc
Bm_chr23	7636094	7955214	Pi_chr8	6018238	5783532	cccccc
Bm_chr23	6771440	7264294	Pi_chr8	6657215	6266313	cccccc
Bm_chr23	10950716	11313744	Pi_chr8	3899485	3602666	cccccc
Bm_chr23	15144784	15397528	Pi_chr8	701057	502030	cccccc
Bm_chr23	15520883	15833559	Pi_chr8	375702	132356	cccccc
Bm_chr23	10542161	10613220	Pi_chr8	4171009	4113903	cccccc
Bm_chr23	5291277	5398625	Pi_chr8	7716043	7637643	cccccc
Bm_chr23	2114202	2316251	Pi_chr8	9706583	9541759	cccccc
Bm_chr23	3944655	4095972	Pi_chr8	8604196	8499309	cccccc
Bm_chr23	1550225	1821315	Pi_chr8	10167143	9923248	cccccc
Bm_chr23	14624090	14748747	Pi_chr8	1233824	1135339	cccccc
Bm_chr23	12034770	12212997	Pi_chr8	3147796	3033744	cccccc
Bm_chr23	14981455	15079457	Pi_chr8	890803	797048	cccccc
Bm_chr23	9139529	9193269	Pi_chr8	5077361	5026582	cccccc
Bm_chr23	2426393	2620357	Pi_chr8	9471143	9376235	cccccc
Bm_chr23	626332	720855	Pi_chr8	10793596	10734370	cccccc
Bm_chr23	9377698	9519953	Pi_chr8	4893076	4797633	cccccc
Bm_chr23	13824192	13973107	Pi_chr8	1858474	1739317	cccccc
Bm_chr23	13642927	13714125	Pi_chr8	1984343	1931526	cccccc
Bm_chr23	12654437	12759557	Pi_chr8	2722917	2644580	cccccc
Bm_chr23	12537834	12582361	Pi_chr8	2810604	2771820	cccccc
Bm_chr23	14300713	14465633	Pi_chr8	1502726	1349531	cccccc
Bm_chr23	8314036	8388178	Pi_chr8	5580837	5536763	cccccc
Bm_chr23	11569928	11670465	Pi_chr8	3429369	3353980	cccccc
Bm_chr23	10684941	10809443	Pi_chr8	4078764	4006512	cccccc
Bm_chr23	3340793	3370214	Pi_chr8	8926247	8904846	cccccc
Bm_chr23	6470190	6690621	Pi_chr8	6879375	6717426	cccccc
Bm_chr23	2746747	2809889	Pi_chr8	9281156	9233226	cccccc
Bm_chr23	190130	272981	Pi_chr8	11039710	10980385	cccccc
Bm_chr23	11368873	11431787	Pi_chr8	3576620	3544646	cccccc
Bm_chr23	5471326	5511045	Pi_chr8	7591063	7554275	cccccc
Bm_chr23	10437902	10500677	Pi_chr8	4284122	4222158	cccccc
Bm_chr23	7329375	7440787	Pi_chr8	6227582	6165056	cccccc
Bm_chr23	1289559	1318708	Pi_chr8	10355449	10330551	cccccc
Bm_chr23	14907514	14919916	Pi_chr8	956972	944709	cccccc
Bm_chr23	13173268	13270762	Pi_chr8	2337282	2253906	cccccc
Bm_chr23	6162477	6238593	Pi_chr8	7074828	7029198	cccccc
Bm_chr23	3396948	3418498	Pi_chr8	8795884	8781689	cccccc
Bm_chr23	9925809	9948959	Pi_chr8	4629809	4617527	cccccc
Bm_chr23	12906948	12939674	Pi_chr8	2499758	2482161	cccccc
Bm_chr23	460555	517025	Pi_chr8	10955432	10928120	cccccc
Bm_chr23	2949451	3010370	Pi_chr8	9144129	9093439	cccccc
Bm_chr23	10863174	10878236	Pi_chr8	3967121	3952178	cccccc
Bm_chr23	1025373	1047101	Pi_chr8	10522530	10507082	cccccc
Bm_chr23	8172310	8214689	Pi_chr8	5696763	5661633	cccccc
Bm_chr23	10276012	10318405	Pi_chr8	4363467	4346077	cccccc
Bm_chr23	4414343	4480041	Pi_chr8	8270858	8224047	cccccc
Bm_chr23	11762823	11773815	Pi_chr8	3312691	3305799	cccccc
Bm_chr23	7642556	7750566	Pi_chr8	6011965	5949580	cccccc
Bm_chr23	4554509	4558325	Pi_chr8	8171476	8168336	cccccc
Bm_chr23	556844	563464	Pi_chr8	10859399	10851081	cccccc
Bm_chr23	5575697	5624993	Pi_chr8	7506987	7476054	cccccc
Bm_chr23	5913634	5961723	Pi_chr8	7266178	7220569	cccccc
Bm_chr23	3990031	4088097	Pi_chr8	8597241	8517865	cccccc
Bm_chr23	7821897	7913701	Pi_chr8	5892627	5816203	cccccc
Bm_chr23	4826545	4950999	Pi_chr8	7982309	7900894	cccccc
Bm_chr23	7881588	7881729	Pi_chr9	10069789	10069957	cccccc
Bm_chr23	7881623	7881743	Pi_chr14	953057	952756	cccccc
Bm_chr23	7881394	7881477	Pi_chr21	973837	973751	cccccc
Bm_chr23	15895295	16226726	Pi_chr28	827099	1195680	cccccc
Bm_chr23	17132427	17407849	Pi_chr28	1212317	1421362	cccccc
Bm_chr23	20047331	20164994	Pi_chr28	3048274	3132172	cccccc
Bm_chr23	20012016	20042757	Pi_chr28	1941674	1975295	cccccc
Bm_chr23	18208604	18306122	Pi_chr28	3794562	3852588	cccccc
Bm_chr23	16790211	16810517	Pi_chr28	383269	410113	cccccc
Bm_chr23	16934584	16964821	Pi_chr28	484564	524698	cccccc
Bm_chr23	17821529	17956290	Pi_chr28	1705545	1803516	cccccc
Bm_chr23	16479397	16528178	Pi_chr28	202851	233975	cccccc
Bm_chr23	20588053	20623011	Pi_chr28	3267393	3292948	cccccc
Bm_chr23	16670333	16697701	Pi_chr28	335692	359119	cccccc
Bm_chr23	16383699	16390103	Pi_chr28	553173	560550	cccccc
Bm_chr23	20187864	20211588	Pi_chr28	4589807	4604485	cccccc
Bm_chr23	7881463	7881463	Pi_chr28	4004297	4004146	cccccc
Bm_chr23	17467086	17529117	Pi_chr28	1462591	1520873	cccccc
Bm_chr23	19193079	19392469	Pi_chr28	2476781	2302131	cccccc
Bm_chr23	19444736	19770217	Pi_chr28	2261352	1991997	cccccc
Bm_chr23	19798122	20002596	Pi_chr28	3044815	2878532	cccccc
Bm_chr23	21313619	21440908	Pi_chr28	4060495	3937401	cccccc
Bm_chr23	18544907	18632772	Pi_chr28	3749655	3680761	cccccc
Bm_chr23	16983341	17085155	Pi_chr28	122642	57675	cccccc
Bm_chr23	21048555	21105234	Pi_chr28	4234540	4179935	cccccc
Bm_chr23	17567105	17665991	Pi_chr28	1615965	1535924	cccccc
Bm_chr23	16713697	16755512	Pi_chr28	193833	158865	cccccc
Bm_chr23	20762435	20819593	Pi_chr28	4715134	4673669	cccccc
Bm_chr23	18742752	18800944	Pi_chr28	2858232	2811510	cccccc
Bm_chr23	17441492	17466973	Pi_chr28	1485565	1462704	cccccc
Bm_chr23	18661797	18696116	Pi_chr28	3596504	3564376	cccccc
Bm_chr23	16295037	16386689	Pi_chr28	640876	555690	cccccc
Bm_chr23	18138049	18153840	Pi_chr28	1877644	1863439	cccccc
Bm_chr23	16059377	16067752	Pi_chr28	1055109	1034535	cccccc
Bm_chr23	18314614	18328437	Pi_chr28	3551879	3532464	cccccc
Bm_chr23	20700633	20758826	Pi_chr28	3337889	3298829	cccccc
Bm_chr23	21119516	21183404	Pi_chr28	4545321	4501232	cccccc
Bm_chr24	15881564	15889227	Pi_chr5	10652479	10651385	cccccc
Bm_chr24	16627469	16639573	Pi_chr15	1720465	1721678	cccccc
Bm_chr24	17336108	17339079	Pi_chr21	3319742	3322504	cccccc
Bm_chr24	17097846	17107992	Pi_chr23	6831820	6830487	cccccc
Bm_chr24	2176400	2249584	Pi_chr26	5996225	6034916	cccccc
Bm_chr24	5883313	5958649	Pi_chr26	2510408	2550373	cccccc
Bm_chr24	12956808	13003280	Pi_chr26	66895	100585	cccccc
Bm_chr24	8146386	8266294	Pi_chr26	1090629	1206629	cccccc
Bm_chr24	1256531	1355352	Pi_chr26	4780824	4856420	cccccc
Bm_chr24	2109764	2122923	Pi_chr26	5959785	5963824	cccccc
Bm_chr24	2543015	2645277	Pi_chr26	6133782	6182078	cccccc
Bm_chr24	3925872	3931933	Pi_chr26	3771070	3775038	cccccc
Bm_chr24	2371790	2429102	Pi_chr26	6066269	6087726	cccccc
Bm_chr24	3594510	3872891	Pi_chr26	3977687	3794407	cccccc
Bm_chr24	7124971	7766046	Pi_chr26	1748916	1313464	cccccc
Bm_chr24	6771552	7073310	Pi_chr26	1970568	1773522	cccccc
Bm_chr24	2666892	2814531	Pi_chr26	4535675	4436410	cccccc
Bm_chr24	6471561	6621954	Pi_chr26	2162640	2066976	cccccc
Bm_chr24	5600355	5737169	Pi_chr26	2711398	2605009	cccccc
Bm_chr24	519460	733013	Pi_chr26	5579068	5451664	cccccc
Bm_chr24	5386430	5509004	Pi_chr26	2833687	2755765	cccccc
Bm_chr24	279698	467565	Pi_chr26	5762317	5605464	cccccc
Bm_chr24	8410956	8592260	Pi_chr26	707422	562727	cccccc
Bm_chr24	1694813	1808553	Pi_chr26	4772138	4715999	cccccc
Bm_chr24	5020575	5084200	Pi_chr26	3059855	3017260	cccccc
Bm_chr24	155397	167315	Pi_chr26	5887463	5876951	cccccc
Bm_chr24	4428767	4532466	Pi_chr26	3462101	3373319	cccccc
Bm_chr24	6350925	6415436	Pi_chr26	2244379	2209214	cccccc
Bm_chr24	2962763	3030377	Pi_chr26	4371875	4313503	cccccc
Bm_chr24	1115926	1228582	Pi_chr26	5184141	5104384	cccccc
Bm_chr24	5313778	5333558	Pi_chr26	2888103	2867844	cccccc
Bm_chr24	5993365	6037568	Pi_chr26	2493571	2476679	cccccc
Bm_chr24	11160238	11226264	Pi_chr29	202495	208550	cccccc
Bm_chr24	11385909	11482530	Pi_chr30	3477695	3565332	cccccc
Bm_chr24	16236475	16362831	Pi_chr30	1611327	1689449	cccccc
Bm_chr24	15660792	15806187	Pi_chr30	483534	572890	cccccc
Bm_chr24	12693983	12718164	Pi_chr30	2627026	2650839	cccccc
Bm_chr24	13847473	14018063	Pi_chr30	1978176	2061798	cccccc
Bm_chr24	11272704	11323157	Pi_chr30	759236	802660	cccccc
Bm_chr24	11837533	11877180	Pi_chr30	3195749	3241969	cccccc
Bm_chr24	11510309	11572897	Pi_chr30	847302	885167	cccccc
Bm_chr24	10988110	11061491	Pi_chr30	648554	713072	cccccc
Bm_chr24	11749937	11793020	Pi_chr30	3245981	3287938	cccccc
Bm_chr24	14854476	14890641	Pi_chr30	2573071	2597157	cccccc
Bm_chr24	15596724	15625650	Pi_chr30	909336	931156	cccccc
Bm_chr24	15967201	16095418	Pi_chr30	123380	243678	cccccc
Bm_chr24	14104548	14162533	Pi_chr30	2072800	2112001	cccccc
Bm_chr24	14229756	14309988	Pi_chr30	2148687	2199283	cccccc
Bm_chr24	11687921	11724376	Pi_chr30	3388524	3402692	cccccc
Bm_chr24	16660501	16690275	Pi_chr30	1861733	1909434	cccccc
Bm_chr24	13551142	13558934	Pi_chr30	1964928	1971024	cccccc
Bm_chr24	9796631	9810355	Pi_chr30	1185760	1198429	cccccc
Bm_chr24	16437908	16501607	Pi_chr30	1810877	1855083	cccccc
Bm_chr24	11234126	11256662	Pi_chr30	423494	443329	cccccc
Bm_chr24	16107627	16170126	Pi_chr30	326575	385228	cccccc
Bm_chr24	11989612	12150636	Pi_chr30	3080703	2916140	cccccc
Bm_chr24	16973414	17062690	Pi_chr30	1604222	1521089	cccccc
Bm_chr24	14074720	14113569	Pi_chr30	2095365	2066361	cccccc
Bm_chr24	9830489	9852418	Pi_chr30	1278306	1252588	cccccc
Bm_chr24	10414552	10445076	Pi_chr30	1429756	1397819	cccccc
Bm_chr24	16574171	16603908	Pi_chr30	1732727	1703394	cccccc
Bm_chr24	10050911	10062675	Pi_chr30	1301700	1292025	cccccc
Bm_chr24	9631340	9668848	Pi_chr30	2258620	2242329	cccccc
Bm_chr24	12497359	12576871	Pi_chr30	2732857	2661155	cccccc
Bm_chr24	12853945	12905828	Pi_chr30	3731161	3654780	cccccc
Bm_chr24	10090756	10106631	Pi_chr30	1034601	1020722	cccccc
Bm_chr24	11660293	11702010	Pi_chr30	3442260	3392215	cccccc
Bm_chr24	11782935	11806769	Pi_chr30	3295301	3274100	cccccc
Bm_chr24	16648878	16662081	Pi_chr30	1872631	1859233	cccccc
Bm_chr24	11591045	11604418	Pi_chr30	3472926	3464580	cccccc
Bm_chr24	15938342	15967359	Pi_chr30	141223	123213	cccccc
Bm_chr24	16182695	16220913	Pi_chr30	1491766	1446979	cccccc
Bm_chr24	10545024	10565900	Pi_chr30	2617224	2598224	cccccc
Bm_chr24	10962973	11024495	Pi_chr30	730749	686619	cccccc
Bm_chr24	15775010	15868113	Pi_chr30	611674	537312	cccccc
Bm_chr24	15231344	15236005	Pi_chr30	2820095	2810872	cccccc
Bm_chr24	12657967	12691619	Pi_chr30	842756	810833	cccccc
Bm_chr24	12649488	12653846	Pi_chr30	3923209	3920149	cccccc
Bm_chr24	9902291	9911448	Pi_chr30	1379128	1373642	cccccc
Bm_chr24	14961488	14986236	Pi_chr30	1105353	1092478	cccccc
Bm_chr24	15495028	15535677	Pi_chr30	1009939	961426	cccccc
Bm_chr25	11545345	11545376	Pi_chr11	534336	534588	cccccc
Bm_chr25	11464752	11464653	Pi_chr13	329691	329790	cccccc
Bm_chr25	8415257	8610260	Pi_chr17	4061621	4196032	cccccc
Bm_chr25	9197302	9562792	Pi_chr17	2041068	2300979	cccccc
Bm_chr25	10005903	10168781	Pi_chr17	2572126	2702237	cccccc
Bm_chr25	9661911	9812090	Pi_chr17	2357080	2451565	cccccc
Bm_chr25	11087575	11144594	Pi_chr17	3312701	3348021	cccccc
Bm_chr25	10754115	10881537	Pi_chr17	3106905	3203775	cccccc
Bm_chr25	1110949	1156431	Pi_chr17	8675691	8710184	cccccc
Bm_chr25	10946667	11007957	Pi_chr17	3232652	3273360	cccccc
Bm_chr25	752329	785216	Pi_chr17	8972948	9021209	cccccc
Bm_chr25	10465617	10572033	Pi_chr17	2920890	2986884	cccccc
Bm_chr25	11258055	11419379	Pi_chr17	3409684	3508347	cccccc
Bm_chr25	9866447	9909511	Pi_chr17	2479374	2508504	cccccc
Bm_chr25	1213280	1250419	Pi_chr17	8620612	8646693	cccccc
Bm_chr25	10226841	10304698	Pi_chr17	2743340	2818631	cccccc
Bm_chr25	10406730	10408488	Pi_chr17	2892719	2895001	cccccc
Bm_chr25	3336628	3343070	Pi_chr17	7147461	7151912	cccccc
Bm_chr25	10676832	10701750	Pi_chr17	3057960	3076674	cccccc
Bm_chr25	9115201	9121711	Pi_chr17	1974251	1980198	cccccc
Bm_chr25	8837143	8851662	Pi_chr17	3934269	3946022	cccccc
Bm_chr25	11737580	11759974	Pi_chr17	3682781	3699710	cccccc
Bm_chr25	3752303	4035173	Pi_chr17	6926401	6740568	cccccc
Bm_chr25	8621358	9113810	Pi_chr17	4060030	3706862	cccccc
Bm_chr25	820443	1707362	Pi_chr17	8951855	8294736	cccccc
Bm_chr25	5919371	6493171	Pi_chr17	5779759	5415151	cccccc
Bm_chr25	6544375	6901493	Pi_chr17	5368906	5153064	cccccc
Bm_chr25	5250783	5580087	Pi_chr17	6082431	5884845	cccccc
Bm_chr25	4755493	4941287	Pi_chr17	6355051	6229443	cccccc
Bm_chr25	6953833	7446028	Pi_chr17	5130295	4848037	cccccc
Bm_chr25	8032219	8410420	Pi_chr17	4487584	4201744	cccccc
Bm_chr25	1761495	2016869	Pi_chr17	8263428	8081879	cccccc
Bm_chr25	324625	773249	Pi_chr17	9313506	9007966	cccccc
Bm_chr25	3320340	3595881	Pi_chr17	7168666	7031956	cccccc
Bm_chr25	12754689	12958333	Pi_chr17	1340945	1218648	cccccc
Bm_chr25	11771082	11884017	Pi_chr17	1972849	1884166	cccccc
Bm_chr25	5765733	5854231	Pi_chr17	5851653	5797972	cccccc
Bm_chr25	2073257	2217544	Pi_chr17	8063901	7972281	cccccc
Bm_chr25	7582919	7638895	Pi_chr17	4778692	4745725	cccccc
Bm_chr25	249247	268123	Pi_chr17	9365086	9346013	cccccc
Bm_chr25	13069125	13172600	Pi_chr17	1147150	1051688	cccccc
Bm_chr25	12224009	12266292	Pi_chr17	1689460	1662313	cccccc
Bm_chr25	14260624	14311906	Pi_chr17	313792	263934	cccccc
Bm_chr25	4112357	4174666	Pi_chr17	6697560	6645118	cccccc
Bm_chr25	13663519	13696123	Pi_chr17	619631	595362	cccccc
Bm_chr25	4613130	4669758	Pi_chr17	6402984	6366639	cccccc
Bm_chr25	18782	24617	Pi_chr17	9582067	9575175	cccccc
Bm_chr25	5679417	5688442	Pi_chr17	5872360	5865402	cccccc
Bm_chr25	7785194	7868876	Pi_chr17	4651556	4596428	cccccc
Bm_chr25	2573622	2578310	Pi_chr17	7688956	7684219	cccccc
Bm_chr25	14370676	14371177	Pi_chr17	183431	182967	cccccc
Bm_chr25	2304020	2337379	Pi_chr17	7896997	7877436	cccccc
Bm_chr25	13292646	13341392	Pi_chr17	941763	900114	cccccc
Bm_chr25	2415861	2473942	Pi_chr17	7827236	7773975	cccccc
Bm_chr25	8473746	8473993	Pi_chr17	5819280	5818871	cccccc
Bm_chr25	3047593	3094717	Pi_chr17	7366235	7340715	cccccc
Bm_chr25	3837606	3897054	Pi_chr17	6875177	6835392	cccccc
Bm_chr26	5655229	5655546	Pi_chr5	2994591	2994247	cccccc
Bm_chr26	6017193	6017027	Pi_chr6	1246014	1246192	cccccc
Bm_chr26	5655355	5655381	Pi_chr11	957928	957914	cccccc
Bm_chr26	5088668	5410082	Pi_chr24	3322696	3527145	cccccc
Bm_chr26	3712766	4085777	Pi_chr24	2560559	2777943	cccccc
Bm_chr26	4268521	4356782	Pi_chr24	2871887	2930331	cccccc
Bm_chr26	1932858	2068956	Pi_chr24	1490176	1576222	cccccc
Bm_chr26	5953124	6177325	Pi_chr24	3790593	3902770	cccccc
Bm_chr26	2203381	2438371	Pi_chr24	1625596	1760734	cccccc
Bm_chr26	4471223	4597990	Pi_chr24	3001674	3075005	cccccc
Bm_chr26	384036	540661	Pi_chr24	317793	433760	cccccc
Bm_chr26	4668827	4920711	Pi_chr24	3114548	3249972	cccccc
Bm_chr26	1469414	1526757	Pi_chr24	1176082	1221912	cccccc
Bm_chr26	1712882	1864280	Pi_chr24	1371112	1457075	cccccc
Bm_chr26	854021	969937	Pi_chr24	665950	764057	cccccc
Bm_chr26	705784	767458	Pi_chr24	532465	594652	cccccc
Bm_chr26	42576	121608	Pi_chr24	16543	87512	cccccc
